word,label,x,y
citación,2,7.2277656,9.073291
sensacion,-1,1.0171992,7.66759
mch,-1,1.6573201,5.2768207
protesisa,-1,6.569857,2.1928744
barcelona,2,4.279141,9.894507
vivir,-1,1.8526431,8.901161
mitroaortico,3,8.7932415,7.6945076
anomalos,-1,4.8679466,5.30504
disponer,1,1.9349046,6.1658792
altura,0,4.2626777,4.1317425
profesor,-1,4.428704,9.624063
inicial,-1,2.6264422,9.372418
angiotc,-1,8.495757,9.286465
visualizacion,0,2.2479653,4.3687983
desplazamiento,0,3.1515326,3.679187
abceso,-1,4.057488,7.2503138
aortografia,-1,8.881812,9.805146
laringe,-1,7.2838,10.688364
rejuela,-1,10.207324,8.667649
cuello,-1,4.1369762,6.9514103
subaortico,-1,4.9846754,2.9079218
gmax,-1,3.4217532,1.9839567
anulplastia,-1,9.631678,3.0380137
amiloidosis,-1,1.8008362,5.778805
regurgitación,-1,7.0313344,4.098446
antero,-1,3.519248,6.565528
eac,-1,1.2088225,6.5313354
tci,-1,3.0189805,8.389428
subaorticos,-1,5.883977,3.4220629
ecocardiograficos,-1,1.7692962,8.451505
diangostico,2,5.2842193,9.552828
reagudizacion,-1,3.6290348,10.337837
eritematoso,-1,2.4700313,9.740183
describir,-1,3.0012357,5.7551513
pretrasplante,-1,-0.13955033,7.789911
pe,-1,4.831832,4.9921174
aciensia,-1,6.441895,6.092114
qu,3,10.242417,6.1431823
tako,1,1.2228912,7.9038925
tsubo,-1,1.9362327,7.295895
hiperdinamica,-1,4.8052807,1.9332188
posteiror,-1,6.8280973,5.629859
revisar,-1,0.79751384,6.365248
ecografo,-1,3.374281,6.7669163
constriccion,-1,5.880444,7.019794
pericardica,-1,2.4397058,5.1672077
qt,-1,-0.2764928,7.4889936
congenito,-1,2.2902782,8.967372
principal,0,5.078042,3.7416856
puro,-1,7.5495768,3.100404
borramiento,0,5.0030828,3.6556404
tendenciaa,-1,5.7013364,2.1901734
mesoapical,-1,9.305758,6.7434177
itpara,-1,7.1309433,2.9474769
relativo,-1,7.4352117,6.2491846
definicion,-1,1.0609146,4.7268777
insuficinciaaortica,3,9.09791,2.6184795
eve,-1,9.594669,9.203047
hemolisis,2,5.3720407,8.740043
inf,-1,3.7486703,7.2165995
ext,-1,8.49428,8.611655
niño,-1,5.8236814,9.883904
pediatrica,-1,8.279449,7.8476176
valvuliopatia,-1,8.034868,9.129256
evaluaciion,-1,7.263801,8.879161
rotar,0,3.5331547,4.685718
scasest,-1,0.5372855,6.0421824
significtiva,3,10.996562,6.6610894
infancia,2,4.8531795,8.794949
igualmente,-1,7.1624665,7.2121205
concetrica,-1,7.591373,3.9255128
displasia,2,5.191516,9.643047
presevada,3,8.972374,4.170616
banda,0,2.7079144,4.494637
moderador,-1,2.5345812,4.8706803
extra,-1,5.7427707,10.296949
normofuncionate,3,8.562474,3.3877032
pericadico,-1,7.1134577,6.465799
preimplantacion,2,7.8740396,10.284902
decímetro,1,0.8995216,7.807618
tsvd,-1,2.1291592,4.0210643
mcp,-1,1.986786,7.8494077
hipertofica,-1,7.65192,7.4359555
obstrucccion,-1,7.942603,6.7558837
xv,-1,8.376081,9.899914
prot,-1,5.4514074,1.9517032
distinto,-1,4.3733363,6.5701766
intervencion,-1,3.735354,7.475376
concordar,3,9.102111,5.12208
toracicas,2,5.429459,9.569355
atipicas,-1,6.141977,10.2161665
itleve,-1,10.704612,7.4721646
pseudoaneurisma,0,3.7708561,4.9052763
hemiparesia,2,7.377918,9.685091
hipertroficos,-1,3.6222322,5.452743
sme,-1,2.2804158,8.070403
antifosfolipidico,-1,4.647442,8.932476
variable,-1,5.804537,6.445435
calficacion,-1,7.692075,4.8168616
organizar,-1,4.520986,8.822022
circunferencial,0,4.821632,3.8134353
foco,-1,1.3611228,7.688533
especial,-1,4.5779643,8.272573
circular,-1,5.888925,5.7780104
pediatria,-1,8.3638735,9.861185
abuelo,-1,7.3301883,10.74434
madre,-1,1.5102562,8.30248
izquirdo,-1,8.264239,4.7389293
paradogico,-1,6.086992,4.706476
postquirurgico,-1,1.0398922,6.077324
dilataciond,-1,7.3223815,2.5149965
iit,-1,10.241589,6.04339
manifiesto,-1,5.904832,6.6836066
rodillla,-1,9.014739,9.874837
diferir,-1,7.799419,10.834799
biol,-1,6.1350813,2.442559
cpt,1,1.1128274,8.154752
miomectomia,-1,6.47912,2.9848516
mb,2,5.5458755,8.561363
bernouille,-1,6.578744,6.9683876
fvi,-1,6.0002418,8.12542
econtraste,-1,5.802671,6.2913647
movimento,-1,4.2670813,6.4852023
segimiento,-1,10.223892,8.642543
wrapping,-1,5.595742,2.2083411
as,-1,4.4650774,5.8376546
calcifcada,-1,7.5761294,3.3706825
hemoptisis,3,10.446917,6.4255586
defecto,0,3.052426,4.581835
replecion,-1,3.7323496,5.7795115
redondear,0,4.1014147,4.535053
antraciclinas,-1,0.958868,7.678687
rtp,-1,5.301003,10.224996
rv,-1,0.73206365,5.185069
demostrar,-1,6.2202954,6.8185554
oblicuo,-1,4.5026894,6.030037
dtsvi,-1,7.0793085,2.4668314
colaborar,-1,1.9223104,7.714473
aplanamiento,0,2.7722564,3.784568
criablacion,2,7.6952825,10.348896
cox,2,8.826387,9.965641
semiluna,-1,5.7704673,3.4743466
proximos,-1,3.0354824,7.4659753
emtc,-1,6.076256,8.191944
pad,0,5.0496197,3.4480655
itgrave,3,10.420029,5.1626954
mod,-1,6.5804505,2.8914938
cuerpo,-1,5.8010345,5.240144
et,2,7.0988264,9.53884
iamest,-1,0.50643164,7.280847
feb,-1,2.1432014,8.712191
anuloplastias,-1,5.9551687,2.6410713
simetrico,-1,7.2129254,4.992625
destruccion,-1,5.941698,2.3393412
mininima,-1,9.529119,3.0083816
expresion,-1,8.220545,6.7285495
disposicion,-1,5.555166,6.178606
indexar,-1,3.5206773,1.9454644
corte,-1,7.597294,8.667245
estrecho,-1,9.307191,9.669168
interpretable,-1,4.5677056,6.378582
peticion,-1,1.4578708,6.449208
trc,-1,0.96737725,5.732058
notable,-1,5.140542,9.199231
tto,-1,-0.16010962,7.4702406
cabergolide,-1,6.7928286,10.066939
futter,-1,8.864107,6.384832
embolismo,-1,6.5796065,10.377139
aislamiento,-1,1.1873437,8.438488
bovis,-1,7.9398766,8.480913
cable,0,5.4349422,3.8634937
condicona,3,8.368889,5.110433
espontaneamente,-1,3.8538,9.83162
irregular,-1,5.869822,6.8864665
riñon,-1,1.0476358,8.722534
vagal,-1,5.470117,8.965255
civ,0,3.6937995,4.346268
hipereosinofilia,2,7.7025943,10.33
relevante,-1,3.1666863,6.0981154
postoperado,2,7.738743,10.378673
flap,-1,4.838672,7.226504
numerar,-1,5.6688843,3.600594
teorica,-1,8.310345,8.164653
mismatch,-1,7.2527313,3.1381793
ust,-1,6.7477007,2.6817505
morfolgia,-1,6.996887,8.660237
pacietne,-1,2.6970222,8.355251
fuente,-1,-0.28661388,7.4106364
embolica,0,2.7913213,4.3860455
acm,-1,3.3696923,6.6628423
dcha,-1,3.7240403,6.2614455
dar,-1,1.6547537,5.432335
duracion,-1,3.7100472,8.761439
comparar,-1,1.3972998,7.21572
reveso,-1,10.591369,7.642045
holodiastolico,-1,6.480853,2.671966
personal,-1,3.20445,7.803379
frontal,-1,6.2510514,9.0852375
hipotenso,-1,8.296501,10.10597
protodiastolica,3,8.961452,2.984279
peri,-1,6.4314137,3.6916718
taquicardiomiopatia,3,8.486363,7.9359965
qx,-1,0.6507973,8.462753
telediastolica,-1,6.684964,2.6730256
abdominal,-1,0.9567992,8.854833
asc,-1,5.19747,2.0939302
derrrame,-1,5.1355495,7.4837146
drenar,-1,2.6361127,9.485784
fibrina,0,2.9840844,4.405607
preservda,-1,9.174364,5.051779
indicativo,-1,6.0736656,4.784106
acpt,2,3.997692,9.188511
ario,2,7.968832,9.521345
vigilar,-1,6.0718427,8.355918
diureticos,-1,4.292144,8.644732
anfractuoso,2,8.172514,9.6214905
arco,2,7.852063,10.271526
circunferencia,-1,5.41174,3.564541
parche,-1,4.1794653,7.4242253
signifcativa,-1,8.123012,6.7813096
transaortico,0,4.550453,4.7991133
estaria,-1,3.7996535,6.29013
morfologicas,-1,6.239186,4.3674784
pinchazo,-1,5.4136724,7.8199515
ventanta,-1,2.4459574,6.564538
paraorticas,-1,6.7089024,4.488141
wpw,-1,5.041227,10.405598
interpretacion,-1,2.404317,6.5103936
movilizar,2,6.138747,8.980775
inspiratorio,0,2.9731965,1.9122888
esclerosisaortica,-1,8.681506,2.726968
fvm,-1,3.0867987,1.7493584
pm,-1,6.73873,8.815575
calcificación,0,4.880193,3.81761
insuficienciaambas,3,8.925853,2.7731276
graso,0,2.5558875,4.519464
epicardica,0,2.8745074,4.128391
intraprotesicos,0,4.558772,3.6847496
presincopes,2,3.8513396,9.233532
alteracines,3,9.446186,5.5243673
polifocal,-1,4.5888834,8.343038
gc,-1,4.415575,5.9502225
nocturno,-1,2.836495,9.829954
persistir,-1,0.9842273,6.648147
fatigabilidad,2,3.174129,9.267438
tormenta,2,8.120928,10.087821
arritmica,-1,8.699943,9.511003
estenosismuy,-1,8.554785,3.636123
pael,0,4.549133,4.550522
sintomatico,-1,2.5260746,8.4455805
takayasu,-1,8.335455,5.2571106
tramo,-1,10.103568,3.4498837
cv,2,2.933976,9.329317
derr,3,9.070164,7.852689
pl,2,8.3195505,9.6673975
carcinoide,2,4.560351,9.403187
brusco,2,3.275293,9.068249
vision,-1,4.977242,7.0273924
mesotelesistolico,-1,8.175312,5.887243
esplenico,-1,6.6061044,7.7119403
ecocardigraficos,-1,9.571443,9.196722
instauracion,-1,5.3323026,10.033961
subaguda,-1,4.786235,10.05545
existia,-1,6.10034,7.372851
generar,0,4.117583,2.452897
fo,-1,8.686011,8.5304165
k,-1,6.141327,6.7191825
transplantado,-1,7.823158,8.816065
paraaorticas,-1,5.0268183,7.2475023
abcesos,3,8.948048,7.9854608
recaida,-1,2.4781034,8.616241
leucemia,1,0.94304526,7.737094
teicholz,-1,7.3812423,4.1122627
scaset,-1,1.8529314,9.591786
mediastinico,-1,3.3603292,10.195335
favorable,-1,3.8477547,7.5069532
lumbar,3,9.442051,9.286251
cognitivo,-1,5.273625,8.26176
ventilatoria,-1,4.47159,5.8827267
intermitente,2,5.282322,9.528086
enfisema,-1,5.5738087,7.122048
clinicas,2,6.03202,8.800779
constituir,-1,8.464553,8.383105
alorta,-1,8.7785425,5.8457804
trigeminismo,-1,6.1033254,7.707975
optimizar,-1,3.5275824,8.211104
infiltrativa,1,1.7522205,8.012698
hipcinesia,-1,8.847439,4.1451454
intracardiacos,2,7.5500965,9.254909
hipercontractiles,-1,7.7888126,6.6389284
trastuzumab,-1,2.124124,8.998012
falso,-1,3.7001138,6.1210985
nuclear,2,4.32583,9.674797
signficativa,-1,5.8115935,3.997015
incialmente,2,5.065112,9.668921
aceptar,-1,3.1991808,9.928526
listo,-1,1.1894379,8.05491
esperar,-1,1.7061429,7.9328103
itsevera,-1,9.853366,7.393815
intraprotesica,-1,4.582962,3.0239825
neuromediado,-1,1.1264161,7.5453186
hipercontratil,3,10.627841,6.6660905
signifcativo,3,10.786191,6.7624545
motlidad,-1,8.441751,5.892703
svao,-1,0.6399183,8.490545
tendon,1,2.0707543,6.113884
mediastino,3,9.197468,7.8870497
alinemiento,-1,6.7512608,5.3396363
hipetrofico,-1,6.9152555,8.620011
pr,2,5.649792,10.447721
pretx,-1,1.8802631,8.8950405
pancreas,-1,1.0382917,8.671325
cantidad,-1,6.481184,5.8557677
visible,0,4.385452,4.2267346
signficativos,-1,6.4518943,9.026434
apuntar,-1,9.218178,6.863784
hiperrefringente,0,3.0284169,4.537946
cumplir,0,2.4480822,4.544802
insuficiencai,-1,9.608716,2.9624884
cc,-1,2.9315379,7.698767
reevalua,-1,9.613343,6.9324226
variante,0,2.632938,4.8390126
sd,1,1.1671779,8.142755
tircuspide,-1,9.436216,2.761435
cardiologo,-1,1.7755933,7.3973994
guardia,-1,1.8289112,7.36049
marfanoide,-1,6.5072,9.529237
mderada,-1,9.926514,3.228793
depender,0,3.363159,5.083179
hiperrefringencia,0,3.5068219,4.8180285
correspondiente,-1,3.4912167,6.7331433
mitra,-1,5.538402,4.809856
pediculado,-1,5.2353287,6.7303596
anclar,0,3.5263064,4.925488
fosar,0,3.4395535,5.0566697
mixoma,0,5.9455304,4.289424
postproceso,-1,5.1389594,7.6572237
rfa,2,7.549773,8.830558
fibrinoso,-1,6.2854185,7.2782435
rebotar,-1,5.7362795,5.921735
constrictivo,-1,2.50779,8.578929
procesar,-1,1.9540223,7.389576
periprotesismitral,-1,2.590469,9.489567
deshiscencia,-1,5.5402293,4.020247
pseudonormalizado,3,10.272385,5.4594107
infraestimado,0,4.1576333,3.4879987
mayoria,3,8.542665,7.8365827
plane,-1,7.106685,2.6549306
efectivo,-1,6.6886125,2.5658956
significativamente,2,5.5981402,9.572361
constar,-1,2.0800762,7.2438016
grabar,-1,3.9703648,6.6425476
recuperacion,-1,3.3256361,7.812104
missmatch,0,4.691203,4.719431
examen,-1,5.027356,8.176885
irct,3,9.311178,6.0712543
signifcativas,-1,5.9427705,4.201736
iqx,-1,6.61053,10.1072645
hiperaflujo,-1,5.7510924,3.0111225
parametors,-1,7.9452662,7.253427
fibromixoide,3,7.671667,4.8519173
telesistole,-1,4.755586,5.366958
factible,-1,3.91071,7.5315413
transtoracica,-1,2.894976,8.054523
normalida,-1,4.686726,5.4826045
mieloma,1,1.125589,8.153298
multiple,1,1.2681698,7.0977044
angiodisplasia,-1,3.9003613,8.553168
ferropenica,-1,2.7577546,8.09208
extrasistolico,-1,7.485712,9.921648
copatacion,0,4.867169,3.9120064
sa,3,9.536916,8.146826
gradiante,-1,8.431922,5.7624054
asma,-1,1.8932736,8.644711
trombocitosis,-1,8.99929,9.854575
sentir,-1,6.381117,6.6984158
brd,-1,4.421774,9.074236
sintomaticos,-1,9.846908,8.1021595
espalda,-1,6.1022453,7.533849
discal,2,6.0498714,8.922787
funicon,3,10.798924,6.146313
masaje,-1,4.432022,9.266215
conducto,-1,2.8101108,9.995906
valvulado,0,2.797203,2.2468605
normofuincionante,3,10.677889,4.514131
mcd,1,1.0682414,7.6212606
bambolear,-1,4.9749107,6.5648227
posteriror,-1,6.919621,4.8969293
desembocadura,0,4.3407035,4.131684
inducir,0,2.8195724,4.577205
raynaud,-1,2.629167,8.8025675
moderarada,3,10.140905,3.9600074
hiss,-1,8.335871,5.8633995
perivalvulares,-1,6.5570884,3.7630596
aplanar,0,4.5064983,4.965058
tciv,3,8.097394,6.9844913
someter,-1,1.0074165,8.615248
lmoderado,-1,10.103103,4.0321074
medi,-1,6.6213517,3.827944
psvd,-1,6.920403,2.6202846
reintervencion,-1,6.1069307,2.5018868
am,2,8.120663,10.169852
palo,-1,8.647102,4.603908
cadera,-1,2.126771,9.699767
icvt,-1,9.177413,8.3145685
cvalvula,-1,8.91975,3.9649663
observarse,-1,5.1490245,6.7604823
infero,0,2.4499075,4.68392
postero,-1,5.4725285,6.08776
motear,-1,5.5231795,6.2374206
normocontractiles,-1,6.9250994,3.380279
embarazar,-1,1.5562,8.23279
viridans,2,5.9687614,8.877213
provocar,-1,5.4489064,4.366594
vmx,-1,5.1330047,2.9540446
traveculacion,3,7.9248695,5.449426
mieloide,-1,2.811833,9.252771
inciar,-1,3.8371477,8.780539
inhibidor,2,3.2168338,9.307778
gf,2,5.459821,9.547237
anterobasal,-1,4.8665996,6.51214
moderdamente,-1,6.7784038,2.1721215
libman,-1,6.327632,8.4417715
sachs,2,7.9602237,9.591384
insuficiecia,-1,8.310455,2.628276
cortina,0,3.8022325,4.026519
ateromatosis,-1,6.0201607,9.841763
svera,-1,7.000345,2.5048337
valvulars,3,10.404937,4.934013
perioperatorio,-1,6.0975175,7.5429883
rescatar,3,8.366872,8.319342
kilip,-1,6.9203763,5.8609767
calcuio,3,8.68245,2.9211762
hipertesion,-1,6.798703,3.0680513
co,-1,8.546534,3.8328936
desaceleracion,-1,4.8835397,5.2898035
context,-1,6.4437275,9.45636
integrar,0,3.0680084,4.5195827
qp,2,6.0617957,9.371634
justificar,-1,2.0347128,7.7621684
extracardiaca,2,7.2316623,9.027013
traccion,0,4.8145566,3.9712992
perimaun,-1,7.961801,5.5163803
apetura,-1,7.2553635,3.661
esperable,-1,9.27782,6.955638
hipoxemia,-1,3.7694197,9.247951
amaurosis,2,4.820864,8.989937
fugax,-1,4.8994083,8.741782
transverso,-1,6.766468,3.463689
latero,-1,5.815821,6.592694
disfusa,-1,8.218506,4.823479
corresponderia,-1,6.3517866,2.546383
fvp,-1,4.1522827,9.182033
act,-1,8.059345,7.725887
dap,-1,3.9504251,7.6240664
percutenea,-1,9.774424,6.0298867
transprotesico,-1,10.899767,7.3952804
periprocedimiento,2,5.6178718,8.691544
vtdvi,-1,2.8643792,10.023561
vtsvi,-1,10.259118,8.592113
aparentar,0,5.267715,4.3273973
cursar,-1,4.584445,9.825007
bicameral,-1,7.827822,4.1809473
leva,-1,8.328729,2.7214925
esternal,-1,3.938447,8.042336
inferoseptal,0,2.3898385,4.555944
amigdalitis,-1,6.113936,7.5885577
insfucienciamitral,3,8.661768,8.203769
nodulo,0,3.4506426,3.377081
afecto,0,4.1275167,3.054437
calcifacion,-1,6.5934086,4.270331
intracavitario,-1,6.996659,3.6754875
killip,-1,4.8863425,7.5261955
acustica,-1,-0.1368371,7.2639084
extension,0,3.165335,4.367866
fundamental,-1,5.661035,6.0123224
femtómetro,-1,9.613677,8.832459
pulmona,-1,7.8996882,2.9304504
aparente,0,3.1990438,5.4162397
subxifoideo,0,4.270295,4.2234898
itmoderada,-1,8.027937,6.5251207
cianosis,2,6.3615074,8.784145
dedo,-1,4.217373,7.9871316
calcifiacion,-1,6.727382,4.3939424
referenciar,-1,2.5759957,8.7110815
aplicar,-1,7.1127725,6.9635835
infraestimo,-1,10.737801,7.4522777
retrogradar,-1,6.4159203,5.8938174
tuberoso,3,9.765916,7.896493
tumor,2,3.4134169,9.1546755
septoapicales,3,8.426502,6.6222367
fibroelastica,-1,6.676541,4.4991846
prolaspo,-1,9.568509,3.3431728
pericardiectomia,2,5.690575,9.180054
provocacion,-1,7.9318724,9.261784
respirofasicas,0,5.0106716,3.6746812
transmural,-1,4.4691606,8.113331
ganmapatia,-1,7.653496,10.958264
monoclonal,-1,7.3179765,10.950592
ealizado,-1,8.069665,5.2261176
convexidad,-1,9.424634,3.5134838
aniillo,3,8.243911,4.9532394
pericamaras,-1,6.7737865,4.455646
insfuciencia,-1,7.036415,2.1944227
estimular,1,1.2445654,8.410578
explicar,2,5.891875,8.860161
cesarea,2,7.6042295,10.281327
concluir,-1,5.762169,6.838369
ramus,-1,10.01307,7.7910457
hipetrabeculado,3,10.041251,7.3894143
pmap,-1,6.7926564,3.2937434
mo,-1,3.3368497,10.322612
ed,-1,9.919863,3.5620935
transfusion,-1,4.771664,10.138179
parametro,-1,7.691628,9.593042
indicador,-1,7.8746514,7.23087
persistente,1,1.1988322,7.2548747
recoartacion,2,8.950169,9.645225
prolongacion,-1,6.3783903,6.022277
sugeriria,-1,7.277303,3.6811993
salvo,-1,5.1396904,8.113951
corto,0,2.9215155,2.238972
isovolumetrica,-1,10.069103,5.880674
asentir,-1,4.9410396,7.1785073
qs,-1,2.9019313,8.025027
sufrio,-1,5.420521,9.336297
motiliidad,3,8.427755,6.0282207
infiltrar,-1,7.1534324,5.330983
protruye,-1,5.4963493,5.6611476
diastole,-1,6.5361342,4.07855
lobulos,-1,5.518133,7.9833546
perforar,-1,6.860296,4.974068
enfe,-1,8.331561,7.1557813
parkinson,-1,2.124763,9.666358
insuficinciamitral,-1,9.188664,7.7340956
tipico,-1,6.6019635,9.041897
telefono,2,5.253152,8.768209
respiracion,0,4.381703,4.831959
multivaso,-1,0.10152385,8.193068
tricameral,2,8.866764,9.832006
zaragoza,2,7.6618733,10.29238
gastroscopia,-1,6.561696,6.346519
hipertrabeculacion,0,3.1321986,4.6606393
normocontractilidad,-1,4.887021,8.478673
naturaleza,-1,5.005621,8.388398
reparación,3,8.475295,2.9049108
com,-1,8.6089,4.411943
intercostal,-1,4.978331,8.505497
mz,-1,4.912364,8.212294
seguimiwento,-1,9.4205265,9.152652
sv,-1,6.7142706,2.2918694
sorin,0,3.3406675,2.0239913
bicarbon,-1,5.9425845,2.0776796
remision,2,8.2377825,9.707553
cronico,1,0.59581095,7.836683
levemnte,-1,7.393663,3.3622024
resonancia,-1,2.4033093,7.4768596
magnetica,2,3.8957489,9.5394745
resincro,2,5.977783,7.5889444
suprarrenal,-1,4.309418,9.810131
cve,1,0.9787518,8.528519
infraestimando,3,8.949997,7.6747518
caliadad,-1,9.554809,4.9201064
izqueirdo,-1,1.0719242,4.9049177
pical,-1,7.738248,7.3374066
pico,-1,3.2639313,8.0631275
estancia,2,6.267077,8.906215
inferoseptales,-1,6.226791,6.537971
hipocineticos,-1,5.414796,6.353058
habian,2,6.4230094,9.054282
suturar,-1,5.5366135,2.710777
suboptimo,-1,4.3886423,6.2800493
anteriormente,-1,3.6635728,6.473698
cuadrante,0,4.593055,4.339946
involucrar,-1,6.561773,5.468165
excluirse,2,6.0045195,8.882792
prservada,3,9.370244,4.6999583
servidor,2,4.6186743,9.397729
celera,-1,7.4727697,9.929277
filiar,1,2.1073284,6.13891
sse,-1,7.360924,10.656938
bigeminado,2,3.252468,9.300257
constante,-1,4.4633794,9.376043
extraccion,-1,4.4740195,8.514769
consiguio,-1,8.385257,9.453693
cultivo,-1,3.5349033,7.8001533
aparerentemente,-1,9.646049,7.9854674
solucion,0,4.8584213,4.827868
samr,2,8.920756,9.818356
uci,1,0.8705403,8.306806
espondilodiscitis,-1,7.591871,10.993053
sombrar,-1,8.074644,3.8459747
normale,-1,10.767717,7.6299434
improbable,-1,5.9847507,8.129605
basla,-1,5.928575,6.2396307
mamria,-1,6.2376246,2.4797966
empeoramiento,-1,3.0157373,8.089055
contar,-1,6.789445,5.758224
ascenente,-1,9.135128,4.3456764
real,-1,7.0538306,3.508316
razon,-1,1.3925165,7.35014
estadio,2,2.7416155,9.3391285
degeneracion,-1,5.989648,4.1640477
vavulopatia,-1,9.566331,9.44536
requerir,-1,2.381915,6.933569
desviar,-1,7.0501213,6.8631816
haciaad,-1,6.594222,6.250794
aperentemente,-1,8.043665,7.1803026
protesismamaria,-1,4.6519403,6.192265
aparentemnte,-1,9.5527935,7.1970873
ar,3,9.405279,5.4236956
triangular,0,5.1760592,3.420938
miocardicas,2,5.08725,8.776606
cin,-1,8.432077,4.738711
egmentarias,-1,8.7872925,4.5184636
psiquiatria,-1,7.4472675,10.952456
brotar,-1,3.4601767,10.359989
infracoagulada,-1,6.113637,7.584451
deberia,-1,3.7871864,7.7375374
anticoagular,-1,4.4186244,9.054778
heparina,2,5.0037065,8.440757
diez,-1,1.6959301,9.364685
hormona,2,5.2249093,9.523519
endocardtis,-1,5.7483406,7.625662
copiar,2,5.017139,8.706263
corvalve,-1,6.9198966,2.4237978
regurlar,-1,9.398524,9.326391
organico,3,9.15946,4.252542
ala,-1,4.9431014,5.1977406
moderdada,-1,10.939181,6.6725903
visulizacion,3,9.3625555,5.068617
faecalis,2,5.1812177,8.654879
ec,0,4.018883,4.653048
hara,2,3.6280205,8.946152
hipetensiva,-1,7.7096972,7.472224
divergente,-1,6.4799438,3.7328405
adquisicion,-1,2.146318,6.266286
anatomica,-1,6.0412745,2.5129268
orificio,0,4.1638083,4.1084185
qlab,-1,3.788216,8.049866
subestimar,-1,7.2387877,3.027277
revacularizacion,-1,8.207064,9.00446
dilatatado,-1,9.390222,6.2401743
monotopica,-1,4.973936,9.998396
moderadmente,-1,7.45094,3.1510441
dialisis,1,1.0736002,8.304638
len,3,10.546963,5.6420865
resvascularizacion,-1,4.100187,9.881645
fibrosda,-1,4.951654,2.1013517
elos,-1,6.900145,2.6695538
retraidos,-1,6.653663,5.668022
obsrvan,-1,5.8601546,6.678329
calidd,-1,1.0563467,5.129089
sintomatologia,-1,2.5584753,7.840248
domiciliar,-1,3.1448412,8.505146
lunes,2,4.5598807,8.3300295
ascendnete,-1,5.2676487,2.1331544
atricuspidea,-1,7.667569,3.912124
nacer,-1,6.3196774,3.7963886
comprobar,-1,3.5965319,6.8922644
correlacion,2,5.5419064,8.702837
cultivar,2,6.069571,9.006313
mural,0,3.6374602,4.7794347
versus,-1,2.081566,9.484048
boca,-1,6.5072265,5.0730453
cpn,-1,10.529757,4.335866
diuretico,-1,1.7593682,6.9641194
directo,-1,7.068237,2.1873376
vista,-1,2.3749924,9.472712
grupo,-1,5.2088475,8.001077
miocarditis,-1,1.6948953,8.670884
adir,-1,1.9496293,9.542335
racha,1,1.7672567,7.602732
atipicos,-1,5.883758,7.688359
contractil,-1,2.2614455,5.3800406
convencional,-1,5.3863025,9.987282
amulet,-1,2.7698197,2.3240678
gap,0,3.542508,3.4730074
determinacion,-1,6.071133,9.744943
prealta,1,1.6740971,8.014452
definitvo,-1,9.373607,9.4509535
posicionar,0,3.8745568,3.8408055
albograft,-1,6.7538147,2.9065344
diseccion,1,1.7568107,9.438033
paec,-1,6.441483,6.333653
subcostal,0,3.0746186,3.946466
refractario,-1,1.8364857,7.959615
delimitar,-1,5.0670443,7.5991707
marcador,-1,2.131404,8.297162
dañar,2,2.3190398,9.136482
miocardico,-1,3.229209,5.373212
protocolar,1,1.5098382,6.039056
cg,-1,2.1422355,8.074881
fluter,-1,0.73969644,5.6984644
